Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position	Left foot lateral position	Right foot lateral position	Left hip	Right hip
5953.284555	0.333959	0.308446	285.286011	304.063324	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278935	0.208527	0.911942	0.925214
5953.287888	0.333959	0.308446	285.286011	304.063324	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278935	0.208527	0.911942	0.925214
5953.291221	0.333956	0.308451	285.743347	303.752899	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278937	0.208522	0.911989	0.925228
5953.294555	0.333956	0.308451	285.743347	303.752899	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278937	0.208522	0.911989	0.925228
5953.297888	0.333956	0.308451	285.743347	303.752899	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278937	0.208522	0.911989	0.925228
5953.301221	0.333955	0.308457	285.924011	303.142212	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278939	0.208514	0.912044	0.925251
5953.304555	0.333955	0.308457	285.924011	303.142212	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278939	0.208514	0.912044	0.925251
5953.307888	0.333955	0.308457	285.924011	303.142212	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278939	0.208514	0.912044	0.925251
5953.311221	0.333960	0.308462	285.933807	302.340546	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278938	0.208506	0.912099	0.925271
5953.314555	0.333960	0.308462	285.933807	302.340546	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278938	0.208506	0.912099	0.925271
5953.317888	0.333960	0.308462	285.933807	302.340546	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278938	0.208506	0.912099	0.925271
5953.321221	0.333969	0.308460	286.005737	301.575592	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278939	0.208502	0.912150	0.925286
5953.324555	0.333969	0.308460	286.005737	301.575592	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278939	0.208502	0.912150	0.925286
5953.327888	0.333969	0.308460	286.005737	301.575592	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278939	0.208502	0.912150	0.925286
5953.331221	0.333973	0.308458	286.203705	300.960541	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278942	0.208499	0.912196	0.925298
5953.334555	0.333973	0.308458	286.203705	300.960541	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278942	0.208499	0.912196	0.925298
5953.337888	0.333973	0.308458	286.203705	300.960541	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278942	0.208499	0.912196	0.925298
5953.341221	0.333975	0.308439	287.015717	299.504944	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278941	0.208498	0.912311	0.925382
5953.344555	0.333975	0.308439	287.015717	299.504944	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278941	0.208498	0.912311	0.925382
5953.347888	0.333975	0.308439	287.015717	299.504944	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278941	0.208498	0.912311	0.925382
5953.351221	0.333975	0.308440	287.126526	299.465759	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278943	0.208498	0.912313	0.925382
5953.354555	0.333975	0.308440	287.126526	299.465759	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278943	0.208498	0.912313	0.925382
5953.357888	0.333975	0.308440	287.126526	299.465759	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278943	0.208498	0.912313	0.925382
5953.361221	0.333971	0.308441	287.530548	299.298126	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278949	0.208499	0.912326	0.925388
5953.364555	0.333971	0.308441	287.530548	299.298126	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278949	0.208499	0.912326	0.925388
5953.367888	0.333971	0.308441	287.530548	299.298126	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278949	0.208499	0.912326	0.925388
5953.371221	0.333966	0.308439	288.078613	298.935211	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208502	0.912351	0.925415
5953.374555	0.333966	0.308439	288.078613	298.935211	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208502	0.912351	0.925415
5953.377888	0.333966	0.308439	288.078613	298.935211	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278956	0.208502	0.912351	0.925415
5953.381221	0.333966	0.308433	288.539307	298.330933	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278958	0.208506	0.912377	0.925461
5953.384555	0.333966	0.308433	288.539307	298.330933	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278958	0.208506	0.912377	0.925461
