Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
1357.746689	0.207875	0.137340	96.167763	108.973129	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154341	0.705910	0.737404
1357.750022	0.207875	0.137338	96.282745	109.570259	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154341	0.705845	0.737384
1357.753356	0.207875	0.137338	96.282745	109.570259	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154341	0.705845	0.737384
1357.756689	0.207875	0.137338	96.282745	109.570259	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154341	0.705845	0.737384
1357.760022	0.207875	0.137338	96.188080	109.951340	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154344	0.705773	0.737360
1357.763356	0.207875	0.137338	96.188080	109.951340	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154344	0.705773	0.737360
1357.766689	0.207875	0.137338	96.188080	109.951340	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154344	0.705773	0.737360
1357.770022	0.207875	0.137336	95.810219	110.042091	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154350	0.705703	0.737326
1357.773356	0.207875	0.137336	95.810219	110.042091	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154350	0.705703	0.737326
1357.776689	0.207875	0.137336	95.810219	110.042091	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154350	0.705703	0.737326
1357.780022	0.207875	0.137347	95.423149	110.083527	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154357	0.705647	0.737293
1357.783356	0.207875	0.137347	95.423149	110.083527	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154357	0.705647	0.737293
1357.786689	0.207875	0.137347	95.423149	110.083527	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154357	0.705647	0.737293
1357.790022	0.207875	0.137356	95.238152	110.200912	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154360	0.705592	0.737265
1357.793356	0.207875	0.137356	95.238152	110.200912	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154360	0.705592	0.737265
1357.796689	0.207875	0.137356	95.238152	110.200912	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154360	0.705592	0.737265
1357.800022	0.207875	0.137353	95.263222	110.361313	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154361	0.705549	0.737266
1357.803356	0.207875	0.137353	95.263222	110.361313	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154361	0.705549	0.737266
1357.806689	0.207875	0.137353	95.263222	110.361313	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154361	0.705549	0.737266
1357.810022	0.207875	0.137350	95.313538	110.490196	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154364	0.705514	0.737298
1357.813356	0.207875	0.137350	95.313538	110.490196	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154364	0.705514	0.737298
1357.816689	0.207875	0.137350	95.313538	110.490196	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154364	0.705514	0.737298
1357.820022	0.207875	0.137348	95.204948	110.450470	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154367	0.705483	0.737335
1357.823356	0.207875	0.137348	95.204948	110.450470	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154367	0.705483	0.737335
1357.826689	0.207875	0.137348	95.204948	110.450470	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154367	0.705483	0.737335
1357.830022	0.207875	0.137351	94.922485	110.261299	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154372	0.705453	0.737369
1357.833356	0.207875	0.137351	94.922485	110.261299	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154372	0.705453	0.737369
1357.836689	0.207875	0.137351	94.922485	110.261299	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154372	0.705453	0.737369
1357.840022	0.207875	0.137352	94.647400	110.163994	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154380	0.705416	0.737389
1357.843356	0.207875	0.137352	94.647400	110.163994	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154380	0.705416	0.737389
1357.846689	0.207875	0.137352	94.647400	110.163994	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154380	0.705416	0.737389
1357.850022	0.207875	0.137351	94.662193	110.277550	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154391	0.705396	0.737405
1357.853356	0.207875	0.137351	94.662193	110.277550	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154391	0.705396	0.737405
1357.856689	0.207875	0.137351	94.662193	110.277550	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154391	0.705396	0.737405
1357.860022	0.207875	0.137353	94.914871	110.354713	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154405	0.705403	0.737447
1357.863356	0.207875	0.137353	94.914871	110.354713	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154405	0.705403	0.737447
1357.866689	0.207875	0.137353	94.914871	110.354713	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154405	0.705403	0.737447
1357.870022	0.207875	0.137354	95.036148	110.181458	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154411	0.705404	0.737489
1357.873356	0.207875	0.137354	95.036148	110.181458	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154411	0.705404	0.737489
1357.876689	0.207875	0.137354	95.036148	110.181458	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154411	0.705404	0.737489
1357.880022	0.207875	0.137359	94.878105	109.849487	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154409	0.705379	0.737511
1357.883356	0.207875	0.137359	94.878105	109.849487	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154409	0.705379	0.737511
1357.886689	0.207875	0.137359	94.878105	109.849487	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154409	0.705379	0.737511
1357.890022	0.207875	0.137367	94.712357	109.539207	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154408	0.705330	0.737514
1357.893356	0.207875	0.137367	94.712357	109.539207	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154408	0.705330	0.737514
1357.896689	0.207875	0.137367	94.712357	109.539207	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154408	0.705330	0.737514
1357.900022	0.207875	0.137367	94.766312	109.382904	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154410	0.705252	0.737500
1357.903356	0.207875	0.137367	94.766312	109.382904	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154410	0.705252	0.737500
1357.906689	0.207875	0.137367	94.766312	109.382904	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154410	0.705252	0.737500
1357.910022	0.207875	0.137367	94.889748	109.513153	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154412	0.705160	0.737483
1357.913356	0.207875	0.137367	94.889748	109.513153	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154412	0.705160	0.737483
1357.916689	0.207875	0.137367	94.889748	109.513153	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154412	0.705160	0.737483
1357.920022	0.207875	0.137368	94.981979	109.931976	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154414	0.705047	0.737457
1357.923356	0.207875	0.137368	94.981979	109.931976	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154414	0.705047	0.737457
