Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
4413.496229	-0.028886	-0.031084	481.156464	273.223938	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248868	0.222354	1.116810	1.102461
4413.499563	-0.028886	-0.031084	481.156464	273.223938	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248868	0.222354	1.116810	1.102461
4413.502896	-0.028886	-0.031084	481.156464	273.223938	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248868	0.222354	1.116810	1.102461
4413.506229	-0.028878	-0.031063	483.861298	274.524994	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248877	0.222353	1.116880	1.102310
4413.509563	-0.028878	-0.031063	483.861298	274.524994	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248877	0.222353	1.116880	1.102310
4413.512896	-0.028878	-0.031063	483.861298	274.524994	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248877	0.222353	1.116880	1.102310
4413.516229	-0.028871	-0.031042	486.014893	275.540070	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248891	0.222353	1.116943	1.102184
4413.519563	-0.028871	-0.031042	486.014893	275.540070	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248891	0.222353	1.116943	1.102184
4413.522896	-0.028871	-0.031042	486.014893	275.540070	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248891	0.222353	1.116943	1.102184
4413.526229	-0.028870	-0.031020	488.233734	276.226532	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248900	0.222350	1.117007	1.102068
4413.529563	-0.028870	-0.031020	488.233734	276.226532	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248900	0.222350	1.117007	1.102068
4413.532896	-0.028870	-0.031020	488.233734	276.226532	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248900	0.222350	1.117007	1.102068
4413.536229	-0.028868	-0.031000	490.465515	276.352692	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248904	0.222353	1.117068	1.101979
4413.539563	-0.028868	-0.031000	490.465515	276.352692	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248904	0.222353	1.117068	1.101979
4413.542896	-0.028868	-0.031000	490.465515	276.352692	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248904	0.222353	1.117068	1.101979
4413.546229	-0.028866	-0.030982	492.572632	275.760559	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248907	0.222366	1.117134	1.101908
4413.549563	-0.028866	-0.030982	492.572632	275.760559	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248907	0.222366	1.117134	1.101908
4413.552896	-0.028866	-0.030982	492.572632	275.760559	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248907	0.222366	1.117134	1.101908
4413.556229	-0.028866	-0.030965	494.476776	274.364136	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248910	0.222378	1.117200	1.101838
4413.559563	-0.028866	-0.030965	494.476776	274.364136	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248910	0.222378	1.117200	1.101838
4413.562896	-0.028866	-0.030965	494.476776	274.364136	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248910	0.222378	1.117200	1.101838
4413.566229	-0.028864	-0.030951	496.230743	272.250702	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248919	0.222387	1.117254	1.101782
4413.569563	-0.028864	-0.030951	496.230743	272.250702	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248919	0.222387	1.117254	1.101782
4413.572896	-0.028864	-0.030951	496.230743	272.250702	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248919	0.222387	1.117254	1.101782
4413.576229	-0.028863	-0.030934	497.890106	269.776642	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248928	0.222393	1.117298	1.101748
4413.579563	-0.028863	-0.030934	497.890106	269.776642	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248928	0.222393	1.117298	1.101748
4413.582896	-0.028863	-0.030934	497.890106	269.776642	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248928	0.222393	1.117298	1.101748
4413.586229	-0.028864	-0.030917	499.423126	267.183014	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248932	0.222398	1.117340	1.101726
4413.589563	-0.028864	-0.030917	499.423126	267.183014	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248932	0.222398	1.117340	1.101726
4413.592896	-0.028864	-0.030917	499.423126	267.183014	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248932	0.222398	1.117340	1.101726
4413.596229	-0.028865	-0.030899	500.705719	264.567596	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248936	0.222403	1.117380	1.101709
4413.599563	-0.028865	-0.030899	500.705719	264.567596	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248936	0.222403	1.117380	1.101709
4413.602896	-0.028865	-0.030899	500.705719	264.567596	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248936	0.222403	1.117380	1.101709
4413.606229	-0.028867	-0.030884	501.716888	261.975494	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248938	0.222410	1.117417	1.101694
4413.609563	-0.028867	-0.030884	501.716888	261.975494	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248938	0.222410	1.117417	1.101694
4413.612896	-0.028867	-0.030884	501.716888	261.975494	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248938	0.222410	1.117417	1.101694
4413.616229	-0.028866	-0.030872	502.606110	259.456757	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248943	0.222420	1.117466	1.101682
4413.619563	-0.028866	-0.030872	502.606110	259.456757	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248943	0.222420	1.117466	1.101682
4413.622896	-0.028866	-0.030872	502.606110	259.456757	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248943	0.222420	1.117466	1.101682
4413.626229	-0.028866	-0.030861	503.518250	257.164764	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248949	0.222429	1.117529	1.101660
4413.629563	-0.028866	-0.030861	503.518250	257.164764	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248949	0.222429	1.117529	1.101660
4413.632896	-0.028866	-0.030861	503.518250	257.164764	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248949	0.222429	1.117529	1.101660
4413.636229	-0.028864	-0.030853	504.474396	255.132767	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248948	0.222439	1.117588	1.101618
4413.639563	-0.028864	-0.030853	504.474396	255.132767	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248948	0.222439	1.117588	1.101618
4413.642896	-0.028864	-0.030853	504.474396	255.132767	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248948	0.222439	1.117588	1.101618
4413.646229	-0.028859	-0.030845	505.451630	253.355698	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248946	0.222455	1.117634	1.101568
