Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position
6811.234000	-0.248592	-0.269018	226.693130	161.101776	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218434	0.190071
6811.237334	-0.248592	-0.269018	226.693130	161.101776	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218434	0.190071
6811.240667	-0.248592	-0.269018	226.693130	161.101776	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218434	0.190071
6811.244000	-0.248587	-0.268982	227.574875	161.791245	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218451	0.190066
6811.247334	-0.248587	-0.268982	227.574875	161.791245	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218451	0.190066
6811.250667	-0.248587	-0.268982	227.574875	161.791245	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218451	0.190066
6811.254000	-0.248390	-0.268637	228.519241	161.304886	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218428	0.190130
6811.257334	-0.248390	-0.268637	228.519241	161.304886	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218428	0.190130
6811.260667	-0.248390	-0.268637	228.519241	161.304886	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218428	0.190130
6811.264000	-0.247842	-0.267846	227.443176	160.933884	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218532	0.190213
6811.267334	-0.247842	-0.267846	227.443176	160.933884	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218532	0.190213
6811.270667	-0.247842	-0.267846	227.443176	160.933884	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218532	0.190213
