subject_id,age,vis1_sr,vis1_sr_max,vis1_sr_min,invis_sr,invis_sr_max,invis_sr_min,vis2_sr,vis2_sr_max,vis2_sr_min,vis1_msl,vis1_msl_max,vis1_msl_min,invis_msl,invis_msl_max,invis_msl_min,vis2_msl,vis2_msl_max,vis2_msl_min,vis1_sd,vis1_sd_max,vis1_sd_min,invis_sd,invis_sd_max,invis_sd_min,vis2_sd,vis2_sd_max,vis2_sd_min,vis1_learning,vis1_learning_max,vis1_learning_min,invis_learning,invis_learning_max,invis_learning_min,vis2_learning,vis2_learning_max,vis2_learning_min
MUH1091,11.833333333333334,0.7182539682539683,0.55,0.45,0.7178217821782178,0.6,0.65,0.6025641025641025,0.6,0.7,2.0448637321428573,2.451224025,1.7908766999999997,1.9586671633663364,2.2992123749999998,1.7244447749999998,1.992688596153846,2.4495942,1.6280502000000001,0.33336094600161886,0.3700698851027464,0.20455012248554788,0.4043064254207194,0.1760519068609921,0.20590897314816942,0.43029291651673107,0.1947986161581804,0.13892316254435874,,1.1280600625000006,0.522808250000001,,0.7480309374999995,0.6888880625000006,,1.1239855,0.9298744999999999
MUH1092,14.5,,,,,,,0.6706349206349206,0.5,0.45,,,,,,,1.950918232142857,2.216940225,1.7665479000000002,,,,,,,0.3298703699645158,0.24315367753799105,0.11267600282068659,,,,,,,,0.5423505625000004,0.5836302499999997
MUH1093,8.25,,,,,,,0.24206349206349206,0.2,0.2,,,,,,,1.8396200714285715,2.1798903000000003,1.9025653500000002,,,,,,,0.48058081341313624,0.28265986309582875,0.27280665460363857,,,,,,,,0.4497257500000008,0.24358662499999967
MUH1094,9.666666666666666,,,,,,,0.6507936507936508,0.9,0.4,,,,,,,2.0150686726190474,2.351511375,1.6453376250000002,,,,,,,0.44205496282226464,0.116565127601751,0.3316742396065387,,,,,,,,0.8787784374999998,0.8866559374999996
MUH1095,13.333333333333334,,,,,,,0.8888888888888888,0.9,1.0,,,,,,,2.0055826964285712,2.368465575,1.62205215,,,,,,,0.25268733011974687,0.07261717329912121,0.06579915903000022,,,,,,,,0.9211639375000005,0.9448696250000002
MUH1096,15.333333333333334,0.8611111111111112,0.85,0.8,0.7896039603960396,0.45,1.0,0.6794871794871795,0.65,0.7,2.0116128452380955,2.3329283999999997,1.6162635,1.8655094368811882,2.307884325,1.6600480499999997,1.9182316346153847,2.3426719499999997,1.5627553500000002,0.23199346049102654,0.09360848968887163,0.1576306266299895,0.3796652289230329,0.17393825564892693,0.053295885867657926,0.5344138066372998,0.13120290602966436,0.17477578503705377,,0.8323209999999994,0.95934125,,0.7697108124999998,0.8498798750000011,,0.8566798749999995,1.0931116249999997
MUH1097,14.916666666666666,0.8571428571428571,0.85,0.5,0.7772277227722773,0.65,0.65,0.7307692307692307,0.7,0.8,2.0036555535714284,2.3412887249999996,1.7039700750000002,1.9414121881188118,2.191328475,1.72083345,1.9099034038461542,2.296992225,1.5558548250000002,0.23054582275356816,0.08460900254210774,0.20700225734093838,0.3426755520672594,0.32904298978338903,0.22925213507706332,0.371074649647008,0.11461726913761791,0.08238567909777754,,0.8532218124999993,0.7400748124999996,,0.4783211875000005,0.6979163750000001,,0.7424805624999998,1.1103629375
MUH1098,9.0,,,,,,,0.5515873015873016,0.1,0.4,,,,,,,1.9531306607142855,2.0873325749999996,1.695999075,,,,,,,0.362393189917315,0.23518732111392412,0.21410943070513186,,,,,,,,0.218331437499999,0.7600023125000002
MUH1099,14.916666666666666,0.8690476190476191,0.75,0.2,0.7920792079207921,0.9,0.55,0.8205128205128205,0.8,1.0,2.0267804464285715,2.3144838749999996,1.9115130749999998,2.0006237710396038,2.3770778999999997,1.6319447249999999,1.954873211538461,2.34788205,1.6459289250000002,0.17234214706056186,0.08027255105852861,0.28223045504028094,0.26329122524309956,0.09898475127468132,0.14807203653169657,0.42603963586812704,0.10351132532899861,0.06717857711300747,,0.7862096874999993,0.2212173125000006,,0.9426947499999996,0.9201381875000005,,0.8697051250000001,0.8851776874999997
MUH1100,14.5,0.9285714285714286,1.0,0.95,0.9628712871287128,1.0,0.9,0.9743589743589743,1.0,1.0,2.0605624999999996,2.4167718750000002,1.686018825,2.0133351274752473,2.3284526249999997,1.6949841749999996,2.008971423076923,2.292717975000001,1.7145782249999997,0.2442522433980415,0.0739759204693405,0.09824644364171191,0.29533736289733026,0.08323494378768344,0.11809141835885974,0.44763862847433483,0.062333514670654594,0.08326362493665193,,1.0419296875000008,0.7849529375,,0.8211315624999995,0.7625395625000011,,0.7317949375000022,0.7135544375000009
MUH1101,8.583333333333334,,,,,,,0.7817460317460317,0.5,0.45,,,,,,,2.0511722738095237,2.103375375,1.7257050000000003,,,,,,,0.34478029215960965,0.5841125962429963,0.2501013645239403,,,,,,,,0.25843843750000045,0.6857374999999994
MUH1102,14.5,0.9234449760765551,0.5,0.95,0.8094059405940595,0.75,0.95,0.8717948717948718,0.9,0.95,1.9852154282296648,2.2529453999999998,1.6327185,1.89469849009901,2.3697405,1.5818507250000002,1.945750673076923,2.347920675,1.580323125,0.34803574598938347,0.10953120992433835,0.06842069861160434,0.32436695874224725,0.12251950775907611,0.058677024186481394,0.39245767747465166,0.1133318944624795,0.06666001572529595,-0.03696142942583803,0.6323634999999995,0.9182037500000003,,0.9243512499999997,1.0453731874999996,,0.8698016875000005,1.0491921875
MUH1103,17.916666666666668,0.8767772511848341,0.7142857142857143,0.7272727272727273,0.8391089108910891,0.75,0.6,0.7051282051282052,0.85,0.8,2.0760880379146918,2.3741845714285716,1.690223318181818,1.9681511287128712,2.2878575999999997,1.5271314,2.001667711538461,2.436820725,1.6291765499999997,0.40928151033072985,0.12905002534593202,0.10662311750724435,0.37773846811572065,0.07633329517762014,0.4096886592440013,0.40300884318796865,0.09758030234868026,0.11440411161465952,0.19022009478672947,0.9354614285714293,0.7744417045454551,,0.7196439999999994,1.1821715000000002,,1.0920518125000003,0.9270586250000009
MUH1104,11.333333333333334,0.7301587301587301,0.6,0.55,0.7772277227722773,0.75,0.8,0.6282051282051282,0.8,0.4,2.0518833214285714,2.367574725,1.7297289,2.1031904405940596,2.3787413249999996,1.659092925,2.061342211538461,2.3881846500000004,1.7298377999999999,0.2812026323064767,0.1549585622095108,0.19399697877697672,0.30864511998330335,0.1189726485959201,0.08269147572823027,0.36977806704227717,0.11218540595478309,0.12512705150591194,,0.9189368124999999,0.6756777500000001,,0.9468533124999992,0.8522676875000004,,0.9704616250000011,0.6754055000000004
MUH1105,14.0,0.8531746031746031,0.85,0.9,0.7995049504950495,0.95,0.9,0.7051282051282052,0.8,0.75,1.9953714345238094,2.3774920500000003,1.6054302,2.0880037982673265,2.3218246500000004,1.5762120000000002,1.941277923076923,2.1615010499999996,1.6097177999999999,0.28869269095769134,0.09337153614006395,0.10471620650651833,0.3474402755218895,0.058492975899967714,0.08092835741194022,0.451067105607316,0.5945862122741747,0.1433308017412866,,0.943730125000001,0.9864245000000001,,0.8045616250000012,1.05947,,0.4037526249999991,0.9757055000000006
MUH1106,17.75,0.8531746031746031,0.85,1.0,0.8910891089108911,0.85,0.8,0.8461538461538461,0.95,0.95,2.024296083333333,2.419259025,1.5984804,1.962328214108911,2.430588825,1.672986225,1.988727461538462,2.3790229500000004,1.6403096249999998,0.3188498249108509,0.08067086942966965,0.07338053925986385,0.3420864305940967,0.09774078640455544,0.08950886183126383,0.3772242514893664,0.07106660130467311,0.06392629368385598,,1.0481475625000005,1.0037990000000006,,1.0764720625000004,0.8175344375000001,,0.9475573750000013,0.8992259375000008
MUH1114,17.25,,,,0.905940594059406,0.95,0.75,0.8611111111111112,0.95,0.9,,,,1.9518926064356437,2.361947625,1.65818325,2.015800321428572,2.35080135,1.61924055,,,,0.37317668565689616,0.0746945034849629,0.09874101558096575,0.27512796744535684,0.0623156043115459,0.07954910586746503,,,,,0.9048690625000002,0.8545418750000002,,0.8770033749999997,0.9518986250000002
MUH1117,16.25,0.8214285714285714,0.8,0.4,0.75,0.7,0.95,0.8333333333333334,0.9,0.9,2.0373770297619043,2.3321945250000002,1.7940435750000003,1.9956265507425743,2.34402045,1.6761221249999998,1.9649007884615384,2.3632067999999995,1.6751808000000001,0.21070195492753496,0.11921986487384902,0.0923991181337894,0.3127265006896518,0.1024275360781953,0.04787846679845121,0.3695634919663474,0.08412187389740275,0.06478261346721129,,0.8304863125000008,0.5148910624999993,,0.860051125,0.8096946875000007,,0.908016999999999,0.8120479999999999
MUH1118,16.833333333333332,0.75,0.15,0.35,0.5866336633663366,0.45,0.3,0.48717948717948717,0.2,0.3,2.0263361428571427,2.1487191749999996,1.8085576500000002,2.000441157178218,2.13057855,1.7953620000000001,1.9299188846153852,2.0452814249999998,1.80838215,0.1299750379258116,0.11859105383331711,0.11694239982134925,0.22113442466191308,0.28888579613349213,0.11963165566404672,0.2903704289001247,0.3061979017274558,0.10271804707151921,,0.3717979374999992,0.4786058749999995,,0.32644637500000023,0.5115949999999998,,0.11320356249999944,0.47904462500000033
MUH1134,,0.6507936507936508,0.2,0.7,,,,,,,1.755867023809524,1.5384063000000001,1.893498525,,,,,,,0.5830003665522513,0.5999117714073593,0.29015565957527895,,,,,,,,-3.4628184546136476,,,,,,,
MUH1140,10.416666666666666,0.6706349206349206,0.3,0.2,0.6732673267326733,0.85,0.0,0.3717948717948718,0.45,0.1,2.1120962261904763,2.148158025,2.0210202749999997,2.1435775358910893,2.3473941000000003,1.9546592249999997,2.002994076923077,2.346654975,1.6712694749999997,0.25849642631052977,0.2576516524881626,0.3285635983620889,0.30679642121709305,0.09703156696183167,0.57183546236521,0.46138491964734546,0.17714320888155602,0.5231062558059579,,0.3703950624999997,-0.05255068749999926,,0.8684852500000009,0.11335193750000086,,0.8666374374999999,0.821826312500001
MUH1141,11.416666666666666,0.626984126984127,0.65,0.05,,,,0.34615384615384615,0.6,0.05,1.9695823809523807,2.354957325,2.3009258249999998,,,,2.222244480769231,2.2939089000000004,2.3340431999999995,0.3435565465538556,0.14293792113088039,0.23840854987065435,,,,0.3231713757764094,0.15359445108737357,0.24463534989193073,,0.8873933125000002,-0.7523145624999996,,,,,0.734772250000001,-0.8351079999999991
MUH1143,9.25,0.7103174603174603,0.2,0.5,0.7623762376237624,0.5,0.45,0.5384615384615384,0.4,0.45,1.9778088452380953,2.11038,1.685205825,1.9183427487623763,2.2487418,1.7786874000000001,1.9432068846153845,2.2203897749999997,1.7440528499999999,0.30521770828896083,0.14061368407776337,0.18778037807035133,0.2797500114585501,0.1390951934337738,0.11276483288073924,0.33039805381522624,0.1358728108844594,0.16754072369027337,,0.2759500000000004,0.7869854375000004,,0.6218544999999999,0.5532814999999998,,0.5509744374999993,0.6398678750000004
MUH1144,16.583333333333332,0.8928571428571429,0.9,0.85,0.948019801980198,1.0,0.9,0.8717948717948718,1.0,0.95,2.0645296666666666,2.33700645,1.7041640999999998,2.015759056930693,2.363299875,1.6502934,1.9663123846153843,2.3650260000000003,1.6573656749999999,0.22082775120327158,0.05843684898920244,0.0625004551308902,0.3148470403670725,0.04016789257730578,0.07199151435916815,0.3755210034827191,0.03531083488370401,0.05668247338864642,,0.8425161250000004,0.7395897500000005,,0.9082496875000003,0.8742665000000002,,0.912565000000001,0.8565858125000005
MUH1145,7.75,0.6746031746031746,0.5,0.3,0.7376237623762376,0.35,0.5,0.5769230769230769,0.5,0.8,2.0193319642857146,2.1658451999999997,1.8096098249999997,1.9385917425742576,2.2174126500000004,1.694215725,1.9674948269230772,2.3430412499999997,1.6205382750000001,0.24803175157888055,0.46122249200017623,0.16287245235776845,0.32476315771334185,0.3277556187267027,0.16117582808506753,0.40240546018938744,0.17758004425636376,0.1468093312332158,,0.41461299999999934,0.47597543750000093,,0.5435316250000012,0.7644606875000001,,0.8576031249999996,0.9486543124999999
MUH1146,8.5,0.6071428571428571,0.6,0.4,0.6658415841584159,0.3,0.3,0.6025641025641025,0.85,0.5,2.114903380952381,2.431896825,1.8545498999999996,1.9923248094059403,1.6361283,1.57000515,2.001723673076923,2.37907365,1.6286925,0.2644168740423771,0.18268219929971533,0.2159857413009748,0.43996320607030537,0.6970212907163446,0.35485443295837965,0.4327726595001393,0.10811669083328193,0.2595800212280659,,1.0797420625,0.36362525000000095,,-0.9096792500000003,1.074987125,,0.9476841250000003,0.92826875
MUH1148,12.333333333333334,0.5833333333333334,0.05,0.6,0.5767326732673267,0.15,0.15,0.32051282051282054,0.15,0.35,1.8960607678571426,1.8876602249999999,1.601337225,1.808366131188119,1.831413075,1.9072818750000002,1.7345614423076923,1.841515875,1.599131325,0.4224473045964119,1.012464663712419,0.20054912712793266,0.5557912305300393,0.47410945305688856,0.7103999632564462,0.5876529802864875,0.8235504957768125,0.21409428727298704,,-0.2808494375000004,0.9966569375000003,,-0.42146731250000025,0.23179531249999946,,-0.39621031250000005,1.0021716875
MUH1155,12.666666666666666,0.6468253968253969,0.2,0.2,0.6039603960396039,0.2,0.2,0.44871794871794873,0.45,0.3,1.9651440773809525,1.9314071250000002,1.87554345,1.8545530915841582,2.0396040749999997,1.5330949500000002,1.948836980769231,2.2243831500000004,1.813911975,0.28472606007747514,0.5119793641006358,0.3080294760011186,0.4121372706303062,0.24975426617478877,0.5209014512551876,0.41051878348629534,0.20672741989081456,0.19289158736317716,,-0.17148218749999947,0.31114137500000033,,0.09901018749999937,1.1672626249999998,,0.5609578750000012,0.46522006250000036
MUH1156,12.416666666666666,,,,,,,0.753968253968254,0.35,0.75,,,,,,,1.9973342321428573,2.3747387250000003,1.585377075,,,,,,,0.3042506245463619,0.2957394409740509,0.21230955283105613,,,,,,,,0.9368468125000009,1.0365573125000003
MUH1165,9.083333333333334,,,,,,,0.6904761904761905,0.5,0.3,,,,,,,1.9835479166666665,2.188920075,1.7140981499999999,,,,,,,0.2749394955368558,0.19540526362141472,0.22637201294492978,,,,,,,,0.4723001875,0.7147546250000004
MUH1166,11.166666666666666,,,,,,,0.6825396825396826,0.85,0.15,,,,,,,2.1158528571428574,2.3192422500000003,1.8676088999999998,,,,,,,0.23650643173570152,0.08103227564055478,0.12588141722184,,,,,,,,0.7981056250000009,0.33097775000000057
MUH1169,10.916666666666666,0.5833333333333334,0.3,0.15,0.6262376237623762,0.4,0.1,0.37662337662337664,0.85,0.05,2.0579270595238097,2.2515573000000004,2.057199825,2.129603108910891,2.1869039999999993,2.1079339499999996,2.1687575064935065,2.3791428750000003,2.119305,0.2819205316766394,0.2162066264183286,0.38785300198326195,0.4371372107192162,0.15710407578752575,0.24439624865175413,0.3628542654451601,0.10552635056129912,0.27347063589629933,,0.6288932500000012,-0.14299956250000026,,0.46725999999999834,-0.2698348749999991,,0.947857187500001,-0.2982625000000006
MUH1172,7.416666666666667,0.5674603174603174,0.05,0.55,0.49872122762148335,0.0,0.35,0.46153846153846156,0.65,0.15,1.7399606607142857,1.4833317,1.7433237000000001,1.7379668171355498,1.6632479999999998,1.7303524499999998,1.9895620961538463,2.4088643249999997,1.66027305,0.44948186443407984,0.4011976139857094,0.15058732386544985,0.3383080004572611,0.35898257072421097,0.19043203314229434,0.4625644949499886,0.2055147285700413,0.3716772903210066,,-1.2916707500000004,0.6416907499999998,,-0.8418800000000006,0.6741188750000006,,1.0221608124999995,0.8493173750000002
MUH1189,7.25,0.5595238095238095,0.7,0.45,0.745049504950495,0.6,0.45,0.5128205128205128,0.5,0.25,2.098812636904762,2.3039043,1.76449335,1.9796169727722772,2.26767555,1.7147228250000002,1.9956871153846152,2.2735372499999995,1.77530805,0.4131848246423762,0.19580686604295358,0.1491374270217256,0.32309780483845907,0.19027908687005676,0.16940523005327185,0.40834460324301375,0.4829543232429057,0.16573311356308112,,0.7597607500000005,0.5887666250000002,,0.6691888749999998,0.7131929374999997,,0.6838431249999989,0.561729875
MUH1207,13.916666666666666,0.5158730158730159,0.55,0.05,0.7524752475247525,0.8,0.15,0.5641025641025641,0.9,0.35,2.019076511904762,2.2179013500000004,2.0131866,2.1677692611386137,2.3437782749999996,2.0384868750000003,2.0680159038461547,2.4001759500000004,1.7349024,0.3301129908994548,0.4419513320892953,0.1835809701053777,0.3531432610941294,0.10556831527829132,0.43290170890922,0.37360290393470175,0.13041365711255495,0.13142299787424055,,0.5447533750000012,-0.03296650000000013,,0.8594456874999992,-0.09621718750000066,,1.0004398750000012,0.6627440000000002
MUH1216,8.916666666666666,0.6071428571428571,0.5,0.45,0.6608910891089109,0.5,0.25,0.32051282051282054,0.45,0.2,1.9983716011904762,2.253042,1.7077726500000001,1.8509455544554456,2.3000845500000002,1.926117075,1.7223345192307689,1.9082702250000003,1.444425075,0.2839077377840836,0.1724933008390242,0.2109422115579912,0.5272903917032521,0.20142494430523197,0.2862877905147599,0.5677819345171997,0.5705908789606537,0.36813996987874464,,0.6326050000000006,0.7305683749999998,,0.7502113750000008,0.18470731249999986,,-0.22932443749999926,1.3889373125000002
MUH1217,11.083333333333334,0.4126984126984127,0.4,0.0,0.5247524752475248,0.45,0.0,0.1794871794871795,0.3,0.0,2.276528886904762,2.264664825,2.3907683250000002,2.174971629950495,2.194413675,2.1146188500000003,2.241385557692307,2.17473825,2.251750575,0.2695820470390989,0.22365710885846726,0.14307037639873485,0.20581399641366194,0.18507633882090205,0.1780933556987887,0.3196343326032736,0.1928710149569901,0.18119304236324685,,0.6616620625000004,-0.9769208125000008,,0.4860341874999997,-0.28654712500000074,,0.4368456249999998,-0.6293764375
MUH1227,12.083333333333334,0.7619047619047619,0.75,0.6,0.8267326732673267,0.95,0.5,0.6923076923076923,0.75,0.7,2.029250089285714,2.3819787000000003,1.656948525,2.0706391485148514,2.3767331250000003,1.6158215999999999,1.8972317115384614,2.3296730250000004,1.4706579,0.29085016183163964,0.13046395895564009,0.1603768819054761,0.41330123118765,0.09105607432379165,0.29168011335548477,0.4593877556188273,0.21794998514304742,0.2541661787941731,,0.9549467500000011,0.8576286875000002,,0.9418328125000011,0.9604460000000006,,0.8241825625000012,1.3233552500000003
MUH1272,8.75,0.5476190476190477,0.4,0.65,0.6782178217821783,0.55,0.4,0.3076923076923077,0.25,0.2,1.833567363095238,2.2502807999999996,1.6064720249999997,1.8498715433168316,2.1258079499999996,1.830953925,1.9190768269230767,2.168007975,1.7751753749999999,0.47362045947668113,0.21208975606502325,0.16419182943767768,0.4049527789418012,0.5567074163000445,0.1340037372308065,0.5772599418627975,0.6544674326512696,0.4096960521641519,,0.6257019999999992,0.9838199375000009,,0.31451987499999895,0.42261518750000016,,0.42001993750000033,0.5620615625000004
MUH1273,11.0,0.5515873015873016,0.6,0.05,0.6361386138613861,0.2,0.3,0.46153846153846156,0.35,0.5,1.8534223154761904,2.297539125,1.9549290750000001,2.0163362079207916,2.1553134000000003,1.9124268,1.9226164038461537,2.192016675,1.7659395750000002,0.3235503049183075,0.13265104185803828,0.2837712955787253,0.22795573129168828,0.18889526358509953,0.21682377717068568,0.3155844918224462,0.15246386596996434,0.14785210916569327,,0.7438478125000004,0.11267731249999971,,0.3882835000000008,0.2189330000000001,,0.4800416875000003,0.5851510624999996
MUH1333,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUH1358,16.416666666666668,0.8611111111111112,0.8,0.55,0.7871287128712872,0.7,0.5,0.6666666666666666,0.75,0.55,2.012986875,2.3964041250000006,1.645362075,1.984562814356436,2.3625177,1.6733428500000003,1.9516104423076923,2.340088575,1.6695303000000004,0.2548963233658414,0.10909023960849488,0.1788118036589598,0.3737695449747582,0.13120094841355298,0.3018786629681265,0.42184292706128934,0.18621292755036012,0.2648455916712008,,0.9910103125000016,0.8865948125000003,,0.9062942500000006,0.8166428749999995,,0.8502214374999997,0.8261742499999993
MUH1382,11.583333333333334,0.6111111111111112,0.5,0.15,0.6410891089108911,0.5,0.1,0.4358974358974359,0.5,0.05,2.029512779761905,2.1245697,1.9400040749999998,2.1000428948019803,2.2891005000000004,1.9521493499999998,2.0915604615384615,2.2818294750000003,2.0900874750000002,0.3833032146295629,0.5131236514843337,0.48468473790119426,0.4204469773577016,0.5504731946162797,0.5788597797868419,0.3147190762601839,0.14359307544956731,0.18057652857441406,,0.3114242499999998,0.14998981250000046,,0.7227512500000012,0.11962662500000057,,0.7045736875000009,-0.22521868750000068
MUH1384,8.083333333333334,0.5674603174603174,0.2,0.65,0.5123762376237624,0.25,0.05,0.3333333333333333,0.25,0.3,1.800492630952381,2.0636057250000004,1.554326325,2.0706966794554456,2.1358220999999995,2.1106473,1.9789077692307688,2.138957025,1.9163939250000002,0.40019957819258456,0.3555239190834931,0.1274576175215526,0.4215197077149872,0.20605058383699956,0.24988464073049899,0.3698223678125555,0.39063294475977917,0.2753150646630183,,0.159014312500001,1.1141841875000005,,0.3395552499999988,-0.27661825000000034,,0.34739256249999967,0.20901518749999964
MUH1386,8.916666666666666,0.5515873015873016,0.35,0.2,0.6311881188118812,0.45,0.25,0.38461538461538464,0.25,0.55,1.9334526488095238,2.1793791000000007,1.79255055,1.9491265136138614,2.260479525,1.864757775,1.9439287884615384,2.3904675749999997,1.6408030500000002,0.3963373829204253,0.3724763000671671,0.3015899591159328,0.3417595334081647,0.3436161583930563,0.26006037095858675,0.4994239820357563,0.4498883028792075,0.18926104014574682,,0.4484477500000018,0.5186236249999999,,0.6511988125000002,0.3381055625000002,,0.9761689374999996,0.8979923749999998
MUH1387,8.916666666666666,0.4444444444444444,0.1,0.2,0.5767326732673267,0.1,0.15,0.358974358974359,0.25,0.1,1.861571976190476,1.5985002000000001,1.727095125,1.8542158477722772,1.733385375,1.6130482499999999,1.9486262692307685,2.1359706750000003,1.9461222,0.43295025198477344,0.8116407464123357,0.38756169384818,0.3766873959579701,0.6263187987415009,0.7393915003023468,0.36033278257505763,0.39442641959166735,0.2903005942948301,,-1.0037494999999999,0.6822621875000002,,-0.6665365625000004,0.9673793750000006,,0.3399266875000007,0.13469449999999997
MUH1388,9.0,0.503968253968254,0.55,0.1,,,,,,,2.0930581666666668,2.1570897749999998,1.9685966250000004,,,,,,,0.4283430601040885,0.4583057550658867,0.3708526166688791,,,,,,,,0.3927244374999995,0.07850843749999893,,,,,,
MUH1391,13.916666666666666,0.8095238095238095,0.95,0.5,0.7871287128712872,1.0,0.4,0.6410256410256411,0.9,0.2,2.058260297619048,2.375447325,1.786072725,2.058597207920792,2.3512836,1.827785625,2.096045019230769,2.3618726999999997,1.996896675,0.25790874992745816,0.07172842093202648,0.19784749721928135,0.27059087335613163,0.06795577887486444,0.18384509937844523,0.32151629999297343,0.0803230633536254,0.2701757781422989,,0.9386183125000005,0.5348181875000003,,0.878209,0.4305359375000002,,0.9046817499999995,0.007758312500000255
MUH1395,11.083333333333334,0.6507936507936508,0.2,0.25,0.5860349127182045,0.5,0.1,0.7435897435897436,0.75,0.8,1.976815517857143,2.0478522749999994,1.8411957,1.9565590698254365,2.05601265,1.9985175000000002,1.9452148076923077,2.324503875,1.6731402750000002,0.2752793264033396,0.43007071964367477,0.26965317445311504,0.34557961084800365,0.42987482678682476,0.38334771246463495,0.3959099702845942,0.2626499713642752,0.0921176172606286,,0.11963068749999864,0.39701074999999986,,0.14003162500000002,0.003706249999999579,,0.8112596875000002,0.8171493124999998
MUH1396,11.0,0.8134920634920635,0.9,0.6,0.8465346534653465,0.8,0.6,0.717948717948718,0.75,0.65,2.105469571428571,2.3869667249999997,1.7407755000000003,2.081957818069307,2.35648545,1.667459025,1.9935591923076923,2.3364480750000003,1.7134199250000002,0.21926661543762416,0.1074144978636588,0.14111416552788594,0.33219738992257036,0.11592359448915843,0.1910232868042171,0.3554167300076526,0.09890712972282245,0.13919255422560978,,0.9674168124999996,0.6480612499999995,,0.8912136250000005,0.8313524375,,0.841120187500001,0.7164501874999997
