Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position
806.519479	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.522813	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.526146	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.529479	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.532813	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.536146	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.539479	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.542813	0.477512	0.433734	4.370252	273.967163	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.546146	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.549479	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.552813	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.556146	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.559479	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.562813	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.566146	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.569479	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.572813	0.449216	0.451280	-3.982281	279.873840	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.576146	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.579479	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.582813	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.586146	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.589479	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.592813	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.596146	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.599479	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.602813	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.606146	0.415114	0.470418	-7.468119	284.242676	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.609479	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.612813	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.616146	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.619479	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.622813	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.626146	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.629479	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.632813	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.636146	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.639479	0.374964	0.489848	0.716092	282.784454	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.642813	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.646146	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.649479	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.652813	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.656146	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.659479	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.662813	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.666146	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.669479	0.333581	0.507377	1.860488	279.555847	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.672813	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.676146	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.679479	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.682813	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.686146	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.689479	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.692813	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.696146	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.699479	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.702813	0.282616	0.528051	-0.826454	273.075836	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.706146	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.709479	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.712813	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.716146	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.719479	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.722813	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.726146	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.729479	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.732813	0.226990	0.550613	1.849261	267.491821	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.736146	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.739479	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.742813	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.746146	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.749479	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.752813	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.756146	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.759479	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.762813	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.766146	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.769479	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.772813	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.776146	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.779479	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.782813	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.786146	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.789479	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.792813	0.185144	0.567814	7.427081	265.275238	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.796146	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.799479	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.802813	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.806146	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.809479	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.812813	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.816146	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.819479	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.822813	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.826146	0.157163	0.601366	147.719528	234.056519	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.829479	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.832813	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.836146	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.839479	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.842813	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.846146	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.849479	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.852813	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.856146	0.176032	0.619261	253.473999	185.098526	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.859479	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.862813	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.866146	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.869479	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.872813	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.876146	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.879479	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.882813	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.886146	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
806.889479	0.197446	0.632265	264.858795	122.148277	0.000000	0.600000	0.600000	1.000000	1.000000	2.000000	5.000000	0.397626	0.533722	0.615018	1.500000	2.500000	1.000000	0.500000	5.000000	6.000000	1.000000	1.000000	1.000000
